reviews,labels
"Well since seeing part's 1 through 3 I can honestly say that they should have NEVER made part 4. Everything from the tacky, and I DO mean tacky score to the really bad acting, I dare anyone to watch this and not be bored out of their minds.<br /><br />I mean parts 1 to 3 kept the vibe strong on the plot of Damion, but without him around in this one it's just not the same. Sure by the end of part 3 I was getting a little tired of the continued story line's, but it was a good closure at the end of the third one. Again there was no reason for a part 4. Even if there was they could have done a MUCH better job than this sh*t I had to sit through, lol. There goes an hour and a half of my life i'll never see again.",0
"This third Darkman was definitely better than the second one, but still far worse than the original movie. What made this one better than D2 was the fact that The Bad Guy had been changed and Durant was not brought back again. Furthermore there was actually some hint of character development when it came to the bad guy's family and Darkman himself. This made my heart soften and I gave this flick as much as 4/10, i.e. **/*****.",0
"""Zabriskie Point"" (1970): This was especially interesting to me on a personal level, since it takes place under identical circumstances, with identical peers, in my own life  the Counter Culture movement of the late 60's/early 70's, on and off campus. We follow two unrelated young people in separate stories, who are slowly woven together. One is a young man in Los Angeles, tired of all the endless, pseudo-revolutionary jabber in the classrooms and lunchrooms of his campus, and, the other, a young woman driving to Phoenix to see her father & employer, and take on an ""establishment"" job. The film is FULL of our Italian director's (Michelangelo Antonioni) visual notations of America, and, the confused, psychedelicrazies of that era's self-righteous, ""we know it all, we'll change everything for the better"" youth. Just who IS the ""revolutionary""? What does that REALLY mean? Do you dress like one and march around chanting? Do you ""fly in under the radar"" but give advance notice of your arrival? Do you keep your plans to yourself, and go about the business of change, with no need for group approval? ""Zabriskie Point"" is definitely a ""period piece"" - full of slang, uniforms, somewhat surreal film moments (after all, this is a film by the man who gave us the amazing ""Blow Up"" of 1966), and the era's artifacts, but it is more. It presents options for cultural revolution, and going by Antonioni (who DOES seem to be supportive of it), the youth are too self-involved to see what is needed for radical success. Because of this, it becomes a powerful, frightening film that applies to anyone, any time, any place.",1
"Funny. Sad. Charming. These are all words that floated through my head while I was watching this beautiful, simple film.<br /><br />It is rare that a movie truly moves me, but ""Shall We Dance?"" accomplished that with grace to spare. Gentle humor mixed in with occasional subtle agony made this easily one of the best experiences of my movie-viewing history. It left me with a quiet sense of exultation, but with a small touch of sadness mixed in.<br /><br />And the dancing, oh yes, the dancing. Even if you are not a lover of the art, or can't put one foot in front of another, the steps displayed here will take your breath away, and make you want to sign up for classes as fast as you can. It was absolutely enchanting, even the parts that show Sugiyama's (touchingly portrayed by Koji Yakusho) stilted steps when he was first learning to dance were lovely in a humorous, child-like way. And yet, this film was not entirely about dancing, but more about the subtleties of human behavior and feelings. We witness a shy man learning to express his repressed feelings through dance, a beautiful dance instructor rediscovering her love for the art, and the personal growth of every member of the wonderful supporting cast.<br /><br />Beauty. Pain. Emotion. All the love and little agonies of life are here, expressed with the delicate feeling of a fine Japanese watercolor painting combined with the emotional strength and grace of the culture.<br /><br />",1
"A winters day, 28th December 1986, two bored 14 year olds hire a movie. ""Hmmmm, Police Story, looks interesting"", ""who is this Jackie Chan?"", ""never heard of him"". Two hours later after watching the film, in a daze, we wanted to know more. 16 years later (and severely out of pocket from collecting JC movies!) the film still grabs me like no other. Ok, maybe I have a soft spot for it as it was my ""first"" (Cannonball Run doesn't count!!) JC movie, but it is an excellent movie. It has all the classic JC elements, Action, Humour, Action, Heart and ACTION! Some comments say it's dated, it was made in 1985, of course it's dated! But then so must Jaws, Casablanca, Singin' in the Rain and The Godfather!!!!!! Without movies like Police Story where would Hollywood action be today? PS set standards, many a scene has been stolen for use in other movies. To really fully appreciate it you must see it in widescreen, you miss so much of the movie otherwise (yes, he really does fall off the bus going round the corner!). If you haven't already, SEE THIS MOVIE NOW!!!!<br /><br />",1
"This is an awesome action film with great one liners from Arnie!. It's stylishly made, with lots of tense action to keep one satisfied. The Characters were awesome, and Richard Dawson, is very menacing as the main villain. Yes it has tons of plot holes,however it's highly highly entertaining, with a great ending as well. It had a great story, too it, and Arnie and Maria Conchita Alonso had great chemistry together. The Character development was also pretty good, with, some superb performances. The Directing is great!. Paul Michael Glaser, does a very good job here, with awesome use of colors, keeping it stylish throughout, awesome camera angles, and overall keeping the film at a very fast pace! good job. There is a little bit of gore. We get a few bloody gunshot wounds, exploding head, slit throat, bloody chainsaw slices, skinless corpses, blood, and an impaling. The Acting is great!. Arnold Schwarzenegger is AMAZING as always, he is excellent in the acting department , has tons of hilarious one liners, kicks that ass, and as always is a big physical presence!, and was tons of fun to watch! (Arnie Rules!). Maria Conchita Alonso, does well here, she was really cute, and had good chemistry with Arnie!. Yaphet Kotto, is decent here, with what he has to do, which is not much. Marvin J. McIntyre, is good as the geeky type guy, he was cool!. Richard Dawson is awesome as the main villain, and was very very menacing, and he was fun to watch. Jesse Ventura,Jim Brown,Erland van Lidth,Gus Rethwisch,and Professor Toru Tanaka, all do what they have to do very well as the stalkers. Overall a MUST see! ****1/2 out of 5",1
"From the awful death scenes to guns that fire without making sounds to a character called the Fiend. It's all tiresome, slow moving, unimaginative drivel. It was OK seeing the guy with the cape and the hunchback lurking around. Visually it was creepy and probably occupied the moviegoer of the time, but even in 1936 one would think that there would have been a little more imagination and verisimilitude to even a film like this. I just kept waiting for something to happen of any importance as people stood around making speeches and acting like they were posing at an office picnic. And then there are those bullets as a previous commentator mentioned. Perhaps the best clue would have been to search for a water spot on someone's pants pocket.",0
"And here's yet another piece of evidence to claim that we should all worship the Italian giallo and acknowledge it to be the absolute most unique sub genre in horror. Emilio Miraglia's ""The Red Queen Kills Seven Times"" is a totally mesmerizing wholesome of original plotting, stylish production values, enchanting music, great acting talents and inventively gory murder sequences. It's a fabulous giallo (released in the golden year 1972) that belongs in the top-five of every fan of Italian cinema. The storyline doesn't just introduce your average black-gloved & sexually frustrated killer, but blends good old-fashioned revenge motives with the macabre myth of the murderous ""Red Queen"". At young age, their grandfather tells the constantly fighting siblings Kitty and Evelyn about an uncanny lady who, once every 100 years on April 6th, kills seven people of which her sister is the inevitable last victim. Fourteen years later, Kitty has become the successful choreographer of a prominent modeling agency (even sharing her bed with the general manager) when suddenly the killing spree begins. Sister Evelyn would be the obvious culprit, but she moved to the States recently... Or has she? Complex yet compelling and involving red herrings are thrown at you every couple of minutes and the Red Queen character is definitely the most fascinating killer in giallo-history. Her face can never be seen, but she wears a blood red cloak and produces the most ghastly laugh whenever she made a new victim. She's not exactly gentle either, as her victims are barbarically stabbed with a dagger, dragged behind cars and even impaled on fences! That latter one is truly one of the greatest (= most gruesome) acts of violence I've ever seen! What more could you possibly request? Some classy and tasteful nudity, perhaps? The gorgeous female actresses got this more than covered, among them Barbara Bouchet and a young Sybil Danning. Emilio Miraglia isn't the most famous giallo-director, as he only made this one and the equally recommended ""The Night Evelyn Came Out of the Grave"", but his influence and importance should NOT be forgotten.",1
"Prior to this film, I had only seen two films by director Andrea Bianchi: the trashy zombie flick Le Notti del Terrore (1981), famous amongst horror fans for its unforgettable performance from man-child Peter Bark, and the enjoyably sleazy giallo Strip Nude For Your Killer. Neither film was a particularly spectacular piece of cinema, but both were entertaining in their own special way (and the fact that they featured plenty of gore and nudity didn't hurt). Massacre, however, is dull, dull, dull, despite quite a bit of splatter and the odd spot of gratuitous bare flesh.<br /><br />The story, about a series of murders in a hotel where the cast and crew of a horror film are residing during their shoot, is confusing and oh-so boring: when the blood isn't flowing and the skin isn't on show, the film is a real struggle to sit through (it took me four attempts to finish), with endless scenes of unlikeable characters bickering among themselves and doing very little of note.<br /><br />The only point of interest about the film is that its producer, Lucio Fulci, used several of its death scenes to pad out his mega-gory movie Cat In The Brain (AKA Nightmare Concert). And if you've already seen that film, then there is very little reason to bother with Massacre.",0
"Joe Don Baker. He was great in ""Walking Tall"" and had a good bit-part in ""Goldeneye"", but here in ""Final Justice"" all hope is gone...the dark side has won. <br /><br />As with most of humanity, my main experience with this one was on MST3K, and what an experience it was! Mike and the robots dig their claws deep into Baker's ample flesh and skewer this flick completely. It's obvious they were just beginning with ""Mitchell"" on their anti-Joe Don kick and here lies their continuation on a theme.<br /><br />It makes for a funny experience, though: there are plenty of choice riffs. My favorites - ""John Rhys-Davies for sale"", ""It's 'Meatloaf: Texas Ranger'"", ""none of them are sponge-worthy"", ""Why was she wearing her prom dress to bed"", and my favorite - ""'Son of a...'? What? What was he the son of: son of a PREACHER MAN?""<br /><br />By itself, ""Final Justice"" is, as Joe Don puts it in the movie, ""a big fat nada"". But here, it actually has some entertainment value. You get a chance, catch THIS version of ""Final Justice"".<br /><br />Two stars for ""Final Justice"". Ten for the MST3K version ONLY.<br /><br />Oh, and try not to visit Malta when Joe Don's in town.",0
"When I am watching a film, I am aware that it is `just a movie,' but nonetheless I do like to allow myself to become engrossed as much as possible under the circumstances. I think this is what makes us cry, scream, laugh, or otherwise react emotionally as audience members, even though, deep down, we know it is `just a movie.' What I don't want is for the movie to remind me it is just a movie so that I am unable to slip into the aforementioned engrossment regardless of the quality of the film. This film's director chose to frequently use multi-angle camera shots simultaneously on the screen. Maybe it is just me, but I find this to be terribly distracting and downright irritating. They might as well run a continuous banner across the bottom of the screen reading, `Attention: This is just a movie. Do not allow yourself to become too interested or engrossed'. If I want `picture-in-picture', I'll activate it from my TV remote, but never during a movie I want to enjoy.",0
"I saw this movie with my dad. I must have been pretty young, around 15. It was on Star Movies one afternoon.The movie started a bit vaguely, but you could tell those robbers were gathering up for a score. It really caught pace after the first half hour.<br /><br />All the actors are great, especially Blades and Lou Diamond. I Guess it's the ensemble, they just play so well together. I can watch this film anytime.I think it is the relative stupidity of the plot and the characters trying to deal with a very weird score. The jokes are not corny but they are subtle and extreme at the same time that make them so hilarious.<br /><br />A perfect comedy for a lazy afternoon.",1
"This film deals with two ex-football players who are Fred Williamson, (Mack Derringer) and Gary Busey, (Lenny) who work as private eyes and meet all kinds of ladies and men with some bad backgrounds. Mack Derringer is approached by his ex-wife Vanity (Jennifer Derringer) who works at having sex talk over the telephone. Jennifer is being threatened by one caller who wants to do horrible things to her and she asks for his help along with several other ladies. Mack & Lenny have more time on their hands and often go to Miami, Fl. golf courses or hang out in a Sports Bar where all kinds of city things go on. There is lots of punches, killings and plenty of double meaning words that bring this film completely down to a big ZERO. Don't waste your time, this film cost me only 50 cents and that was too much.",0
"I just watched this movie. In one word: sucky! The story is bad, the acting is, if possible, even worse. The movie has one or two nice moments, but thats it and having those two small good moments, doesn't make up for anything in between, before or after those moments. A montrocity of a movie, not even worth watching on tv...",0
"Barry, a medical transcriptionist has his mind corroding from his job coupled with memories of an abusive upbringing at the hands of his stepfather, Barry (the original Leatherface Gunnar Hansen). He spirals into madness and eventually a serial killer. Good (in the form of a gay man) and evil (in the form of a bald mute guy) battle for control of his soul. This film is undone by some bad acting and unintentional humorous scenes. Not to say it's horrible or anything, just that you cal tell that it's only as known as it is on account of Bruce Campbell's rabid fan base (of which I am one) who will likely see anything he's in or involved with in some way.<br /><br />My Grade: C- <br /><br />DVD Extras: Commentary with Michael Kallio, and Bruce Campbell; Second commentary by Kallio and Sound designer Joel Newport; 'Hating every minute' a 17 minute documentary; deleted and extended scenes; alternate takes; outtakes, footage of the world premiere; Poster & still gallery; Talent bios; and theatrical trailer <br /><br />DVD-Rom: Screenplay in .PDF format <br /><br />2 Easter Eggs: highlight the eyes for a laughing outtake (left eye) and one minute of nothing but an actual Easter egg (right eye)",0
"Given how corny these movies are, you gotta figure that they must have had fun making them. The movie focuses on a house that strangely accommodates whomever lives there. The inhabitants were: author Charles Hillyer (Denholm Elliott (with hair!)), who gets haunted by one of his own creations; Philip Grayson (Peter Cushing), who gets a little too close to a wax statue; John Reid (Christopher Lee), whose daughter's cuteness is apparently a facade; and actor Paul Henderson (Jon Pertwee), on the verge of getting a little too much into character.<br /><br />""The House That Dripped Blood"" is actually worth seeing (well duh; it stars Peter Cushing and Christopher Lee). Aside from just being neat, there might be some undertones: it might be calling into question the issue of real horror vs. assumed horror. Like in ""The Shining"", we might ask whether the house/hotel itself holds some memory of past events. And if absolutely nothing else, Ingrid Pitt (as Paul's co-star) is HOT HOT HOT! Around the time that this came out, she also starred in ""Countess Dracula"" and ""The Vampire Lovers"" (also with Peter Cushing). Maybe she - like Barbara Steele - will remain known only as a scream queen, but mark my words: SHE IS A HOT SCREAM QUEEN! I'd like to see Ingrid Pitt and Barbara Steele co-star in something.<br /><br />I guess that the only weird scene (so to speak) is where Denholm Elliott is wearing a pink shirt and fluffy jacket. You read that right. What kind of a name is ""Denholm"" anyway? Oh well. A very cool movie.",1
"A film destined to be on late-night TV long after the present instant ""money-makers"" have long been forgotten. Perhaps a little too subtle for today's youngsters, but in time they'll grow into an appreciation of this movie.",1
"I am so confused. What in the world was this movie about? What was the killer's motivation? He seemed quite angry, but I have yet to figure out why. Nothing in this movie made sense. It had zero depth. Or less than zero depth. Which I guess would make it a hill. Or a pile. Of crap. The acting was horrible. When I searched for a few of the actors in this movie, they had been in very few things that I had heard of, and that came as absolutely no surprise. I can't decide whether to feel sorry for them for the embarrassment of being in a movie this bad, or to feel that they should never be offered another acting job again. Starting . . . NOW! (Seinfeld reference.) Really, though, don't waste your time with this. There's so little substance that there's nothing there even just to make fun of. This was undoubtedly one of the worst slasher flicks -- NO, one of the worst flicks of ANY KIND, that I have ever had the misfortune to watch, and I've seen quite a few.",0
"The original movie ( dated 19??)did not show any ""monster"" , it just SUGGESTED scary ""things"" , .<br /><br />This version however shows every aspect of a ""sick minded ghost"" , including unnecessary special effects . <br /><br />The ""mystery "" ,as presented in the original movie , was the most scary part : one simply did not know what was causing the weird things that happened. By showing the face of the ""old man"" , this Mister has completely disappeared. Even worse : the special effects ( crying wooden children faces) is ridiculous. This is a stupid remake , too obviously spectacular to even be close as scary as the original",0
"The book is so good that at least the opening of this made-for-tv movie will move you, but then, as it diverges more and more from the book, taking out all the religion and love and mathematics and putting in cotton candy cliches, it becomes boring. Still, from comments I've heard, people who have not read the book tend to like it, and if it leads even on child to read A Wrinkle in Time, it will have served its purpose. The most embarrassing change is to make the Happy Medium a clone of Mary Poppins' Uncle Albert (I love to Laugh). Nothing is quite so squirm inducing as characters on the screen laughing hilariously at things that are totally unfunny.",0
"Probably Bigas Luna's finest achievement for it achieves a delicate balance between sleaze, eroticism and surrealism. The delicious Mathilda May, who spent most of Tobe Hooper's ""Lifeforce"" in the buff, is the object of young Biel Duran's pre-teen lust. He can't get May's breasts out of his mind and wants so badly to suckle them and suckle the breasts of his own mother, too. His pursuit of May IS the film. As in Luna works such as ""Lulu"" and ""Jamon! Jamon!"", the director brings a slightly warped sexual sensibility to his strange but beautiful tale. The usual suspects will be offended, but those with open minds will enjoy this frothy erotic poem to the female breast. José Luis Alcaine's images are gorgeous and Nicola Piovani's score is sweet and rich. A gorgeous cinematic confection with a delightfully anarchic sensibility that the Spanish do so naturally.",1
"This Film was really eye-opening. I have seen this film several times. First, when I was four and I actually remembered it and then when I was 12. The whole message that the director is conveying is for everyone to wake up and not make the mistake of leaving God out of our everyday lives or just Plain going the extra mile to insult him.<br /><br />A great Movie for Non-believers and Believers alike!",1
"This is one of those unfortunate films that suffered an even more sad, unfortunate death at the box office. I saw this film at a local art cinema,in revival form,shortly after it tanked in mainstream cinemas. It certainly deserves to be approached a second time (or even a third). Sandra B. takes it to the limit by doing spoken word & taking on some well known songs in this piece (her version of Hank William's 'I'm So Lonesome I Could Cry' could easily move you to tears). Maybe someday, audiences will be ready to take this film a bit more seriously (but not without some well placed laughs,too). The film moves at a brisk pace (thanks to some nice editing),so that some viewers will not find it stale & boring. Perhaps a revival is just down the pipeline.",1
"where would one start a review of the film Snitch'd? James Cahill, god rest his soul, made one of the most daring insights into the human psyche since Encino Man. his beautiful story unravels around a drug squad cop McClure, which is a name synonymous with a character from the simpsons who also happens to be an actor! said cop delves deep into the underworld that is high school drug taking, and discovers a gang war to rival that of Police Academy 1, and i mean the one where Jones is racially vilified by his new partner, but manages to come out with some of the funniest sounds you will EVER HEAR.<br /><br />Cahill's grasp of effects, both visual and aural is electrifying, the slight pause between action on screen and from the speakers adds to the drama that is snitch'd, a real gritty like underground thriller. also, kudos to his brilliant use of makeup, such as the supremely convincing burn marks a gang member suffers in his showdown with an indoor barbecue! YUCK! i feel the world of film is much less from James' passing, his memory will linger on and on and on, reborn with every passing mention of his flagship production, Snitch'd. his insightful director's commentary released a coke-hit up the nose of any discerning film goer, truly appropriate with the harsh reality that is life on the streets, captured in all the beauty of a roughneck punk knocking over a rubbish bin in a brawl.<br /><br />but i ask you, why did the big bosses swimming pool look so cheap? i'll tell you why, because thats life in Santa Ana baby, its not all drive bys and hastily constructed principle's offices, oh no. there are some folk who must infiltrate the soft, tattooed underbelly of street life in LA to kick their way through in moves that would not seem out of place at a School For Special Children's production of Double Dragon: The Play.<br /><br />the only qualm i have with this film, is that there was never a sequel made. come on Steven Spielberg, come on George Lucas, come on guy that made revenge of the nerds 1 through 23, how hard could it be to step it up a notch and pay tribute to this great man, James Cahill.<br /><br />he discovered Eva Longoria you know. oh yeah, that he did.<br /><br />Jonah",1
"C'mon people, look at the title! LOL! I remember seeing this movie on Saturday Late Night Creature Features years ago. It's a great, cheesy monster flick with hilariously bad acting and two wonderfully moronic hillbillies that add to the schlock factor. The 2 redneck boat rental guys are the movie! LOL, and you'll love the boat scene where the English guy and his wife are talking about all the stars and it's midday and sunny. Bloody hilarious!!! You can tell they just didn't care about plot, they just wanted to blow through the filming of the movie as fast as possible. Bottom line, you'll love it if you love 70's schlock.",1
"I should put out an alert all over saying that the movie shouldn't be watched. It fails to a fitting tribute in such a magnificent manner that it is almost an insult to the memory of those brave men. The special effect were horrible, I hadn't expected the total failure on the part of the director to appreciate military technology. How can a machine gun which normally fires at the rate of 600 rounds per minute fire at 1/10th the speed? How can soldiers fall forward when a grenade explodes in front of them? How can people survive when there are artillery shells falling as close as 20 feet away? How come the artillery shells fall only on either side of the road and not the road itself?<br /><br />Not only did this disrespect for the weaponry appall me, it was the cliched situations and the incongruity of the dialogues which had me screaming murder. There were the standard dialogues like Ye bhi kisi ka bhai hai, ise laath mat maro and Pakistan se jyaada musalmaan to Hindustaan me hai and LOC cross mat karo ye mera hukum hai. Stupid to say the least.<br /><br />What Shobha De had written is true. The director worked without a script and it shows. There is no flow to the movie. There is no gradual progression from one battle to another. It is just one gunfight after the next with no connection to the overall scheme of the war. The explanatory scenes are awful. The chief of army staff looks unconvincing. To make matters worse the theatre people had indiscriminately cut footage to fit the four hour long movie into 3 hours.",0
"The potential movie extravaganza, set during the 19th century, failed to produce. With big-name actors like Maggie Smith, Albert Finney, and many others, there was no reason for the movie to fail. However, the movie lacked an ending, had a sorry excuse for a plot line, and fell to pieces with its continuity. A typical story of a rich girl and a poor boy, brought together by love and destroyed by beauty (or lack thereof) and disapproval, has a touching side of a mother's early death and an absentee father. The father, played by Finney, is a disturbed man, tormenting his daughter in life as well as death. He believes his daughter's lack of good looks would ruin his fortune by marrying beneath their social status. The actors vainly attempted to salvage what was left of the storyline. Washington Square is a black hole of ruin and destruction, wasting precious time of those who sorrowfully watch. I give this movie a 1 instead of a 0, purely for the actors' attempts. Save yourself, stay clear of Washington Square.",0
"I also viewed this film at the Santa Barbara Film Festival. It was an excellent film about adult family relationships. Paul Reiser wrote the film and included some similarities to his family. It was funny, warm, poignant, and moving, as well as entertaining. A film like this would do very well with the word of mouth reviews. I would definitely tell my friends and family to see this film. Let's only hope they'll have the chance. I would rate this film as one of the best movies I've seen in a year. It contains no violence, action scenes, murders, sex, so evidently distributors question whether or not to pick it up. Believe me, there are people out there who would love to go see a movie like this that has redeeming value, instead of the many typical big box office blockbusters we are usually given.",1
"A definite no. A resounding NO. This movie is an absolute dud.<br /><br />Having been recommended to me by a friend very much into ""that sort of thing,"" I watched this movie with some anticipation of being informed, changed, moved, altered, uplifted, and all the other positive mystical things that could happen to me when I suddenly see The Truth. Now this may sound like someone who is already predisposed to poo-pooing anything dealing with the metaphysical, the metaphysical/physical boundaries of existence. Believe me, I am not such a person. I try to be open about any presentation and then decide accordingly.<br /><br />In terms of content, the only thing I found mildly interesting and informative, was the bit about peptides, emotions, addiction, and cellular receptors. That was the only ""unifying"" element I could find in the documentary part of this film. The rest of the documentary rambled around several topics and never seemed to unify and cohere, try to tie up and conclude to a point. And what was all that stuff about native Americans not being able to see the ships that Columbus came in? Who told the ""authorities"" in this film that that was what happened in 1492? Where they there too? Had they compared this to scientific work being done in visual cognition (the famous gorilla video, for example, visit the Visual Cognition Lab at the University of Illinois site) there may have been a more convincing point made. Here, however, it seemed like unsupported mystical mumbo-jumbo.<br /><br />As a film: this wasn't one film, it was two. I found the documentary part mildly interesting, just to hear the people talking about what they were talking about (I was annoyed that their credentials weren't presented at the bottom of the screen when they spoke, at least initially!) But I found the ""story"" part of the movie with Matlin in it annoying, disjointed, intrusive, non-related and downright stupid. That bit about the Polish wedding with that dance was not in the least bit funny. It was laughable, ludicrous, sophomoric, and stupid. And I found the use of the word ""Pollack"" offensive. It just seemed so out of place and wrong. Is such usage okay because a member of the group uses a pejorative term to refer to the group because he or she is a member of the group? That may be okay to make a point, but it didn't seem to be used that way here. And in any case, I don't care what the reason, it offended me, a Pole. I never call myself or refer to my ethnic background as ""Pollack."" And I certainly don't like like it when others do. Can I watch or listen to a bigoted conversation in which this term is used? You betcha! But again this didn't seem to be the case here. It just seemed so out of place. Unprovocked, unmitigated.<br /><br />The acting was abysmal. Elaine Hendrix's performance was totally unbelievable. At times, it seemed like she was just reading her lines that had just been given to her. Marlee Matlin for the most part seemed to be sleep walking through this whole thing. Perhaps she was baffled by the material. I know I was. If she was supposed to be portraying a disillusioned drugged-up anxiety-prone malcontent, it just didn't seem to click. But by far, the world's worst was Hendrix! All in all, I found this a disjointed, poorly acted piece of clap-trap.",0
"There is something in most of us, especially guys, that admires some really working class small town ""real men"" populist fare. And Sean Penn serves it up for us with a cherry on top. Hey, A lot of people use Penn as a political whipping boy, but I don't rate movies or actor/directors based on politics or personality. That is what right wing commentators like excretable faux movie reviewer Debbie Schlussel does. While acknowledging he is one of our best actors and a good director, I think this picture was a simplistic piece of aimless dreck that he has atoned for since. <br /><br />Okay, you have the gist of this there is this good cop, a small town trooper, Joe, played against type by David Morse, who in the opening scene chases some guy on a country farm road in big sixties cars. The bad guy stops, gets out, shoots at him so Joe has to blast him dead. There was no explanation what drove this man to do such a desperate violent thing and the dead man's parents do some redneck freak out at the police station while Joe feels real sad and guilty that he had to kill someone. So we know that Joe, the farmer forced off his land into a cop job, is a good basic sort of guy. Then his brother Frank shows up, he is a sadistic, amoral bully, fresh out of the Army and Nam where the war got his blood lust up. Some people here and in other reviews called him just an irresponsible hell raising younger brother and Sean was trying to make some point about what our John Wayne tough guy culture and war does to otherwise good people but what I saw was an amoral, sadistic bully who enjoys hurting and ripping people off. Then there is mom and dad, Marsha Mason and Charles Bronson, who do the requisite turn as old fashioned country couple, then die off; she by illness and he by shotgun suicide, to advance the story for us. Both times Frank the bad guy is away being a miserable SOB. But good Joe brings him back to Podunksville from jail so Frank can straighten his life out by welding bridges and living with his utterly stupid screaming trashy pregnant wife. But Joe has a nice wife, played by Italian actress Valeria Golina, who is Mexican and Sean uses this as an exercise in some affirmative action embellishment of goody Joe and his real soulfulness underneath his uniform and crew cut. For me, that was an utterly pointless affirmative action subplot that Sean uses to burnish his tough guy creds by sucking up to Mexicans because Mexicans are so tough and cool.<br /><br />But Frank is bad and we get the requisite events like stealing friend's car, robbing gas station by beating the clerk over the head then torching the car and all those cool things that hell raisers do. Then there are the mandatory 8mm film childhood flashbacks of young Joey dutifully moving the lawn and cowboy dressed Franky jumping on his back and wrestling him and yadda yadda so we all know what deep bond there is between the two of them.<br /><br />So the film meanders around with a lot of small town schlock to warm the heart of any red stater. Accompanying the film was a great soundtrack of good sixties songs like Jefferson Airplane and Janis Joplin which were totally inappropriate, except for the 60's era effect, to win the hearts of old hippies. The worst offense is that, since the movie was inspired by a Springsteen song, ""The Highway Patrolman"", that song was not included. <br /><br />So Joe's brain dead wife goes into labor and Joe runs off to the bar to get loaded and spout some populists drunken victim's spiel about how tough things are while good Joey comes to drag him back to his wife. The bartender is good Ole Ceasar, played by Dennis Hopper. So Viggo - Frank whigs out for no particular reason and beats his pal Ceasar to death after good Joe the Cop leaves.<br /><br />So Joe has chase his bad brother down and I was so hoping that he would do the right thing and blow that menace to society away. Instead we get a scene where his brother stops ahead of him in some old 50's junker on some lonely road at night, and little Franky in his cowboy suit and cap guns gets out of the car to face good Joe, the kid from the 8mm flashback home movie sequence. Oy, such dreck! Then to top off this drecky sap fest, there is some Zen crap about the Indian runner, who is a messenger, becomes the message, ala Marshall MacLuhen? See what I mean, Sean has done much better than this so don't be afraid to miss this one.",0
"Although Cinderella isn't the obvious choice for a sequel I love Jaq and Gus so I didn't hesitate. The format of the mice writing a book for Cinderella was an inspired one. I enjoy writing stories myself and hope children will be encouraged by this. The three stories are cute & amusing, although the songs were forgettable. Jaq and Gus were my favourite characters but I also enjoyed seeing Lucifer, Bruno, the Mice Chorus and all the rest. Pom Pom proved the perfect companion for Lucifer and I liked the Governess. A sequel done right for a change. My rating 8/10.",1
"I remember seeing this years ago when it first came out and I was floored by Parker Posey's performance. And the movie was pretty good also. For anyone who's spent a little too much time in the nightclub/after-hours scene, this movie will have a special charm for you. Not too serious, mostly funny, and Parker Posey definitely blazes her talented way through this indie gem.<br /><br />I especially liked the Diaz character (reminded me of every single struggling DJ I've ever known). And many other movies could take a cue from this movie on how to preach the virtue of responsibility without being boring and bland about it.<br /><br />Babaganoosh!",1
"Going into a movie like I this, I was expecting absolutely nothing entertaining except for a whorde of kills.....what I got was even less.<br /><br />Christmas eve 1947 a kid witnesses his parents doing it while daddy is in a santa suit. Horrified, he runs up the stairs and cuts himself. The story begins 33 years later and Harry Stalling is your normal everyday joe.....cept for the fact he's obsessed with Santa. After his boss makes fun of him he goes insane, dressing up like santa and starts killing non-santa believing patrons and his boss. An unruly neighborhood catches up to him and just as they're about to torch him, he drives his van off a cliff.....into the moon. Not the best ending I've seen but it was original.<br /><br />It was a slow paced, boring movie that really had no redeeming quality except when Harry went apeshyt on the church goers. There was hardly any gore and even the ""sex"" scenes were toned down.<br /><br />Too boring......4 out of 10",0
"By far the worst movie of all time. Even Yaphet Kotto could not save this turkey. I have heard that the movie was originally supposed to be titled ""The Treasure"" but was changed to ""Sharks' Treasure"" in order to take advantage of the excitement created by ""Jaws"". I think sharks were in one scene of this movie; the fact that they happened to be included in this ""thriller"" was supposed to sell tickets. Didn't work. Anytime something ""good"" happens in the movie, the ship's crew toasts each other with a certain brand of beer that had just been introduced at the time the movie was made. Gee, do ya think that beer might have been a sponsor? Could they have made it any more obvious? The only time anyone should break out the beer is if they make it through this thing. That's cause enough for celebration.",0
"Really a terrible movie. It's to be expected, though. Clearly a low budget: nothing all that innovative, an actress (if you can call what she does ""acting"") who always has roles with nudity in a shower scene, a man in a reptile suit almost modeled after predator, a cabin in the woods, etc. But there are some redeeming points. Although the story is not new, for the most part, there's a few parts that aren't so regurgitated. For one, the black guy doesn't die when he's attacked (the first time) and he isn't even one of the first couple to die. But that's minor. More importantly, there's a very interesting twist regarding Kat's experiments and Wes & Steve that I didn't see coming. When Steve told Kat he knew what she did, I believed what he said and what Kat replied with. But when the creature revealed who he really was, I was pleasantly surprised at the novelty of the revelation. It could be because of my lack of experience with the genre, or that it's a genuinely clever twist.<br /><br />Either way, the movie's pretty bad and don't watch it if there's anything better on... Unless you're in the mood for a cheap scifi flick.",0
